episode,total_reward,final_velocity
7039,0,-22.3633
7040,0,-22.3633
7041,0,-22.3633
7042,0,-22.3633
7043,0,-22.3633
7044,0,-22.3633
7045,0,-22.3633
7046,0,-22.3633
7047,0,-22.3633
7048,0,-22.3633
7049,0,-22.3633
7050,0,-22.3633
7051,0,-22.3633
7052,0,-22.3633
7053,0,-22.3633
7054,0,-22.3633
7055,0,-22.3633
7056,0,-22.3633
7057,0,-22.3633
7058,0,-22.3633
7059,0,-22.3633
7060,0,-22.3633
7061,0,-22.3633
7062,0,-22.3633
7063,0,-22.3633
7064,0,-22.3633
7065,0,-22.3633
7066,0,-22.3633
7067,0,-22.3633
7068,0,-22.3633
7069,0,-22.3633
7070,0,-22.3633
7071,0,-22.3633
7072,0,-22.3633
7073,0,-22.3633
7074,0,-22.3633
7075,0,-22.3633
7076,0,-22.3633
7077,0,-22.3633
7078,0,-22.3633
7079,0,-22.3633
7080,0,-22.3633
7081,0,-22.3633
7082,0,-22.3633
7083,0,-22.3633
7084,0,-22.3633
7085,0,-22.3633
7086,0,-22.3633
7087,0,-22.3633
7088,0,-22.3633
7089,0,-22.3633
7090,0,-22.3633
7091,0,-22.3633
7092,0,-22.3633
7093,0,-22.3633
7094,0,-22.3633
7095,0,-22.3633
7096,0,-22.3633
7097,0,-22.3633
7098,0,-22.3633
7099,0,-22.3633
7100,0,-22.3633
7101,0,-22.3633
7102,0,-22.3633
7103,0,-22.3633
7104,0,-22.3633
7105,0,-22.3633
7106,0,-22.3633
7107,0,-22.3633
7108,0,-22.3633
7109,0,-22.3633
7110,0,-22.3633
7111,0,-22.3633
7112,0,-22.3633
7113,0,-22.3633
7114,0,-22.3633
7115,0,-22.3633
7116,0,-22.3633
7117,0,-22.3633
7118,0,-22.3633
7119,0,-22.3633
7120,0,-22.3633
7121,0,-22.3633
7122,0,-22.3633
7123,0,-22.3633
7124,0,-22.3633
7125,0,-22.3633
7126,0,-22.3633
7127,0,-22.3633
7128,0,-22.3633
7129,0,-22.3633
7130,0,-22.3633
7131,0,-22.3633
7132,0,-22.3633
7133,0,-22.3633
7134,0,-22.3633
7135,0,-22.3633
7136,0,-22.3633
7137,0,-22.3633
7138,0,-22.3633
7139,0,-22.3633
7140,0,-22.3633
7141,0,-22.3633
7142,0,-22.3633
7143,0,-22.3633
7144,0,-22.3633
7145,0,-22.3633
7146,0,-22.3633
7147,0,-22.3633
7148,0,-22.3633
7149,0,-22.3633
7150,0,-22.3633
7151,0,-22.3633
7152,0,-22.3633
7153,0,-22.3633
7154,0,-22.3633
7155,0,-22.3633
7156,0,-22.3633
7157,0,-22.3633
7158,0,-22.3633
7159,0,-22.3633
7160,0,-22.3633
7161,0,-22.3633
7162,0,-22.3633
7163,0,-22.3633
7164,0,-22.3633
7165,0,-22.3633
7166,0,-22.3633
7167,0,-22.3633
7168,0,-22.3633
7169,0,-22.3633
7170,0,-22.3633
7171,0,-22.3633
7172,0,-22.3633
7173,0,-22.3633
7174,0,-22.3633
7175,0,-22.3633
7176,0,-22.3633
7177,0,-22.3633
7178,0,-22.3633
7179,0,-22.3633
7180,0,-22.3633
7181,0,-22.3633
7182,0,-22.3633
7183,0,-22.3633
7184,0,-22.3633
7185,0,-22.3633
7186,0,-22.3633
7187,0,-22.3633
7188,0,-22.3633
7189,0,-22.3633
7190,0,-22.3633
7191,0,-22.3633
7192,0,-22.3633
7193,0,-22.3633
7194,0,-22.3633
7195,0,-22.3633
7196,0,-22.3633
7197,0,-22.3633
7198,0,-22.3633
7199,0,-22.3633
7200,0,-22.3633
7201,0,-22.3633
7202,0,-22.3633
7203,0,-22.3633
7204,0,-22.3633
7205,0,-22.3633
7206,0,-22.3633
7207,0,-22.3633
7208,0,-22.3633
7209,0,-22.3633
7210,0,-22.3633
7211,0,-22.3633
7212,0,-22.3633
7213,0,-22.3633
7214,0,-22.3633
7215,0,-22.3633
7216,0,-22.3633
7217,0,-22.3633
7218,0,-22.3633
7219,0,-22.3633
7220,0,-22.3633
7221,0,-22.3633
7222,0,-22.3633
7223,0,-22.3633
7224,0,-22.3633
7225,0,-22.3633
7226,0,-22.3633
7227,0,-22.3633
7228,0,-22.3633
7229,0,-22.3633
7230,0,-22.3633
7231,0,-22.3633
7232,0,-22.3633
7233,0,-22.3633
7234,0,-22.3633
7235,0,-22.3633
7236,0,-22.3633
7237,0,-22.3633
7238,0,-22.3633
7239,0,-22.3633
7240,0,-22.3633
7241,0,-22.3633
7242,0,-22.3633
7243,0,-22.3633
7244,0,-22.3633
7245,0,-22.3633
7246,0,-22.3633
7247,0,-22.3633
7248,0,-22.3633
7249,0,-22.3633
7250,0,-22.3633
7251,0,-22.3633
7252,0,-22.3633
7253,0,-22.3633
7254,0,-22.3633
7255,0,-22.3633
7256,0,-22.3633
7257,0,-22.3633
7258,0,-22.3633
7259,0,-22.3633
7260,0,-22.3633
7261,0,-22.3633
7262,0,-22.3633
7263,0,-22.3633
7264,0,-22.3633
7265,0,-22.3633
7266,0,-22.3633
7267,0,-22.3633
7268,0,-22.3633
7269,0,-22.3633
7270,0,-22.3633
7271,0,-22.3633
7272,0,-22.3633
7273,0,-22.3633
7274,0,-22.3633
7275,0,-22.3633
7276,0,-22.3633
7277,0,-22.3633
7278,0,-22.3633
7279,0,-22.3633
7280,0,-22.3633
7281,0,-22.3633
7282,0,-22.3633
7283,0,-22.3633
7284,0,-22.3633
7285,0,-22.3633
7286,0,-22.3633
7287,0,-22.3633
7288,0,-22.3633
7289,0,-22.3633
7290,0,-22.3633
7291,0,-22.3633
7292,0,-22.3633
7293,0,-22.3633
7294,0,-22.3633
7295,0,-22.3633
7296,0,-22.3633
7297,0,-22.3633
7298,0,-22.3633
7299,0,-22.3633
7300,0,-22.3633
7301,0,-22.3633
7302,0,-22.3633
7303,0,-22.3633
7304,0,-22.3633
7305,0,-22.3633
7306,0,-22.3633
7307,0,-22.3633
7308,0,-22.3633
7309,0,-22.3633
7310,0,-22.3633
7311,0,-22.3633
7312,0,-22.3633
7313,0,-22.3633
7314,0,-22.3633
7315,0,-22.3633
7316,0,-22.3633
7317,0,-22.3633
7318,0,-22.3633
7319,0,-22.3633
7320,0,-22.3633
7321,0,-22.3633
7322,0,-22.3633
7323,0,-22.3633
7324,0,-22.3633
7325,0,-22.3633
7326,0,-22.3633
7327,0,-22.3633
7328,0,-22.3633
7329,0,-22.3633
7330,0,-22.3633
7331,0,-22.3633
7332,0,-22.3633
7333,0,-22.3633
7334,0,-22.3633
7335,0,-22.3633
7336,0,-22.3633
7337,0,-22.3633
7338,0,-22.3633
7339,0,-22.3633
7340,0,-22.3633
7341,0,-22.3633
7342,0,-22.3633
7343,0,-22.3633
7344,0,-22.3633
7345,0,-22.3633
7346,0,-22.3633
7347,0,-22.3633
7348,0,-22.3633
7349,0,-22.3633
7350,0,-22.3633
7351,0,-22.3633
7352,0,-22.3633
7353,0,-22.3633
7354,0,-22.3633
7355,0,-22.3633
7356,0,-22.3633
7357,0,-22.3633
7358,0,-22.3633
7359,0,-22.3633
7360,0,-22.3633
7361,0,-22.3633
7362,0,-22.3633
7363,0,-22.3633
7364,0,-22.3633
7365,0,-22.3633
7366,0,-22.3633
7367,0,-22.3633
7368,0,-22.3633
7369,0,-22.3633
7370,0,-22.3633
7371,0,-22.3633
7372,0,-22.3633
7373,0,-22.3633
7374,0,-22.3633
7375,0,-22.3633
7376,0,-22.3633
7377,0,-22.3633
7378,0,-22.3633
7379,0,-22.3633
7380,0,-22.3633
7381,0,-22.3633
7382,0,-22.3633
7383,0,-22.3633
7384,0,-22.3633
7385,0,-22.3633
7386,0,-22.3633
7387,0,-22.3633
7388,0,-22.3633
7389,0,-22.3633
7390,0,-22.3633
7391,0,-22.3633
7392,0,-22.3633
7393,0,-22.3633
7394,0,-22.3633
7395,0,-22.3633
7396,0,-22.3633
7397,0,-22.3633
7398,0,-22.3633
7399,0,-22.3633
7400,0,-22.3633
7401,0,-22.3633
7402,0,-22.3633
7403,0,-22.3633
7404,0,-22.3633
7405,0,-22.3633
7406,0,-22.3633
7407,0,-22.3633
7408,0,-22.3633
7409,0,-22.3633
7410,0,-22.3633
7411,0,-22.3633
7412,0,-22.3633
7413,0,-22.3633
7414,0,-22.3633
7415,0,-22.3633
7416,0,-22.3633
7417,0,-22.3633
7418,0,-22.3633
7419,0,-22.3633
7420,0,-22.3633
7421,0,-22.3633
7422,0,-22.3633
7423,0,-22.3633
7424,0,-22.3633
7425,0,-22.3633
7426,0,-22.3633
7427,0,-22.3633
7428,0,-22.3633
7429,0,-22.3633
7430,0,-22.3633
7431,0,-22.3633
7432,0,-22.3633
7433,0,-22.3633
7434,0,-22.3633
7435,0,-22.3633
7436,0,-22.3633
7437,0,-22.3633
7438,0,-22.3633
7439,0,-22.3633
7440,0,-22.3633
7441,0,-22.3633
7442,0,-22.3633
7443,0,-22.3633
7444,0,-22.3633
7445,0,-22.3633
7446,0,-22.3633
7447,0,-22.3633
7448,0,-22.3633
7449,0,-22.3633
7450,0,-22.3633
7451,0,-22.3633
7452,0,-22.3633
7453,0,-22.3633
7454,0,-22.3633
7455,0,-22.3633
7456,0,-22.3633
7457,0,-22.3633
7458,0,-22.3633
7459,0,-22.3633
7460,0,-22.3633
7461,0,-22.3633
7462,0,-22.3633
7463,0,-22.3633
7464,0,-22.3633
7465,0,-22.3633
7466,0,-22.3633
7467,0,-22.3633
7468,0,-22.3633
7469,0,-22.3633
7470,0,-22.3633
7471,0,-22.3633
7472,0,-22.3633
7473,0,-22.3633
7474,0,-22.3633
7475,0,-22.3633
7476,0,-22.3633
7477,0,-22.3633
7478,0,-22.3633
7479,0,-22.3633
7480,0,-22.3633
7481,0,-22.3633
7482,0,-22.3633
7483,0,-22.3633
7484,0,-22.3633
7485,0,-22.3633
7486,0,-22.3633
7487,0,-22.3633
7488,0,-22.3633
7489,0,-22.3633
7490,0,-22.3633
7491,0,-22.3633
7492,0,-22.3633
7493,0,-22.3633
7494,0,-22.3633
7495,0,-22.3633
7496,0,-22.3633
7497,0,-22.3633
7498,0,-22.3633
7499,0,-22.3633
7500,0,-22.3633
7501,0,-22.3633
7502,0,-22.3633
7503,0,-22.3633
7504,0,-22.3633
7505,0,-22.3633
7506,0,-22.3633
7507,0,-22.3633
7508,0,-22.3633
7509,0,-22.3633
7510,0,-22.3633
7511,0,-22.3633
7512,0,-22.3633
7513,0,-22.3633
7514,0,-22.3633
7515,0,-22.3633
7516,0,-22.3633
7517,0,-22.3633
7518,0,-22.3633
7519,0,-22.3633
7520,0,-22.3633
7521,0,-22.3633
7522,0,-22.3633
7523,0,-22.3633
7524,0,-22.3633
7525,0,-22.3633
7526,0,-22.3633
7527,0,-22.3633
7528,0,-22.3633
7529,0,-22.3633
7530,0,-22.3633
7531,0,-22.3633
7532,0,-22.3633
7533,0,-22.3633
7534,0,-22.3633
7535,0,-22.3633
7536,0,-22.3633
7537,0,-22.3633
7538,0,-22.3633
7539,0,-22.3633
7540,0,-22.3633
7541,0,-22.3633
7542,0,-22.3633
7543,0,-22.3633
7544,0,-22.3633
7545,0,-22.3633
7546,0,-22.3633
7547,0,-22.3633
7548,0,-22.3633
7549,0,-22.3633
7550,0,-22.3633
7551,0,-22.3633
7552,0,-22.3633
7553,0,-22.3633
7554,0,-22.3633
7555,0,-22.3633
7556,0,-22.3633
7557,0,-22.3633
7558,0,-22.3633
7559,0,-22.3633
7560,0,-22.3633
7561,0,-22.3633
7562,0,-22.3633
7563,0,-22.3633
7564,0,-22.3633
7565,0,-22.3633
7566,0,-22.3633
7567,0,-22.3633
7568,0,-22.3633
7569,0,-22.3633
7570,0,-22.3633
7571,0,-22.3633
7572,0,-22.3633
7573,0,-22.3633
7574,0,-22.3633
7575,0,-22.3633
7576,0,-22.3633
7577,0,-22.3633
7578,0,-22.3633
7579,0,-22.3633
7580,0,-22.3633
7581,0,-22.3633
7582,0,-22.3633
7583,0,-22.3633
7584,0,-22.3633
7585,0,-22.3633
7586,0,-22.3633
7587,0,-22.3633
7588,0,-22.3633
7589,0,-22.3633
7590,0,-22.3633
7591,0,-22.3633
7592,0,-22.3633
7593,0,-22.3633
7594,0,-22.3633
7595,0,-22.3633
7596,0,-22.3633
7597,0,-22.3633
7598,0,-22.3633
7599,0,-22.3633
7600,0,-22.3633
7601,0,-22.3633
7602,0,-22.3633
7603,0,-22.3633
7604,0,-22.3633
7605,0,-22.3633
7606,0,-22.3633
7607,0,-22.3633
7608,0,-22.3633
7609,0,-22.3633
7610,0,-22.3633
7611,0,-22.3633
7612,0,-22.3633
7613,0,-22.3633
7614,0,-22.3633
7615,0,-22.3633
7616,0,-22.3633
7617,0,-22.3633
7618,0,-22.3633
7619,0,-22.3633
7620,0,-22.3633
7621,0,-22.3633
7622,0,-22.3633
7623,0,-22.3633
7624,0,-22.3633
7625,0,-22.3633
7626,0,-22.3633
7627,0,-22.3633
7628,0,-22.3633
7629,0,-22.3633
7630,0,-22.3633
7631,0,-22.3633
7632,0,-22.3633
7633,0,-22.3633
7634,0,-22.3633
7635,0,-22.3633
7636,0,-22.3633
7637,0,-22.3633
7638,0,-22.3633
7639,0,-22.3633
7640,0,-22.3633
7641,0,-22.3633
7642,0,-22.3633
7643,0,-22.3633
7644,0,-22.3633
7645,0,-22.3633
7646,0,-22.3633
7647,0,-22.3633
7648,0,-22.3633
7649,0,-22.3633
7650,0,-22.3633
7651,0,-22.3633
7652,0,-22.3633
7653,0,-22.3633
7654,0,-22.3633
7655,0,-22.3633
7656,0,-22.3633
7657,0,-22.3633
7658,0,-22.3633
7659,0,-22.3633
7660,0,-22.3633
7661,0,-22.3633
7662,0,-22.3633
7663,0,-22.3633
7664,0,-22.3633
7665,0,-22.3633
7666,0,-22.3633
7667,0,-22.3633
7668,0,-22.3633
7669,0,-22.3633
7670,0,-22.3633
7671,0,-22.3633
7672,0,-22.3633
7673,0,-22.3633
7674,0,-22.3633
7675,0,-22.3633
7676,0,-22.3633
7677,0,-22.3633
7678,0,-22.3633
7679,0,-22.3633
7680,0,-22.3633
7681,0,-22.3633
7682,0,-22.3633
7683,0,-22.3633
7684,0,-22.3633
7685,0,-22.3633
7686,0,-22.3633
7687,0,-22.3633
7688,0,-22.3633
7689,0,-22.3633
7690,0,-22.3633
7691,0,-22.3633
7692,0,-22.3633
7693,0,-22.3633
7694,0,-22.3633
7695,0,-22.3633
7696,0,-22.3633
7697,0,-22.3633
7698,0,-22.3633
7699,0,-22.3633
7700,0,-22.3633
7701,0,-22.3633
7702,0,-22.3633
7703,0,-22.3633
7704,0,-22.3633
7705,0,-22.3633
7706,0,-22.3633
7707,0,-22.3633
7708,0,-22.3633
7709,0,-22.3633
7710,0,-22.3633
7711,0,-22.3633
7712,0,-22.3633
7713,0,-22.3633
7714,0,-22.3633
7715,0,-22.3633
7716,0,-22.3633
7717,0,-22.3633
7718,0,-22.3633
7719,0,-22.3633
7720,0,-22.3633
7721,0,-22.3633
7722,0,-22.3633
7723,0,-22.3633
7724,0,-22.3633
7725,0,-22.3633
7726,0,-22.3633
7727,0,-22.3633
7728,0,-22.3633
7729,0,-22.3633
7730,0,-22.3633
7731,0,-22.3633
7732,0,-22.3633
7733,0,-22.3633
7734,0,-22.3633
7735,0,-22.3633
7736,0,-22.3633
7737,0,-22.3633
7738,0,-22.3633
7739,0,-22.3633
7740,0,-22.3633
7741,0,-22.3633
7742,0,-22.3633
7743,0,-22.3633
7744,0,-22.3633
7745,0,-22.3633
7746,0,-22.3633
7747,0,-22.3633
7748,0,-22.3633
7749,0,-22.3633
7750,0,-22.3633
7751,0,-22.3633
7752,0,-22.3633
7753,0,-22.3633
7754,0,-22.3633
7755,0,-22.3633
7756,0,-22.3633
7757,0,-22.3633
7758,0,-22.3633
7759,0,-22.3633
7760,0,-22.3633
7761,0,-22.3633
7762,0,-22.3633
7763,0,-22.3633
7764,0,-22.3633
7765,0,-22.3633
7766,0,-22.3633
7767,0,-22.3633
7768,0,-22.3633
7769,0,-22.3633
7770,0,-22.3633
7771,0,-22.3633
7772,0,-22.3633
7773,0,-22.3633
7774,0,-22.3633
7775,0,-22.3633
7776,0,-22.3633
7777,0,-22.3633
7778,0,-22.3633
7779,0,-22.3633
7780,0,-22.3633
7781,0,-22.3633
7782,0,-22.3633
7783,0,-22.3633
7784,0,-22.3633
7785,0,-22.3633
7786,0,-22.3633
7787,0,-22.3633
7788,0,-22.3633
7789,0,-22.3633
7790,0,-22.3633
7791,0,-22.3633
7792,0,-22.3633
7793,0,-22.3633
7794,0,-22.3633
7795,0,-22.3633
7796,0,-22.3633
7797,0,-22.3633
7798,0,-22.3633
7799,0,-22.3633
7800,0,-22.3633
7801,0,-22.3633
7802,0,-22.3633
7803,0,-22.3633
7804,0,-22.3633
7805,0,-22.3633
7806,0,-22.3633
7807,0,-22.3633
7808,0,-22.3633
7809,0,-22.3633
7810,0,-22.3633
7811,0,-22.3633
7812,0,-22.3633
7813,0,-22.3633
7814,0,-22.3633
7815,0,-22.3633
7816,0,-22.3633
7817,0,-22.3633
7818,0,-22.3633
7819,0,-22.3633
7820,0,-22.3633
7821,0,-22.3633
7822,0,-22.3633
7823,0,-22.3633
7824,0,-22.3633
7825,0,-22.3633
7826,0,-22.3633
7827,0,-22.3633
7828,0,-22.3633
7829,0,-22.3633
7830,0,-22.3633
7831,0,-22.3633
7832,0,-22.3633
7833,0,-22.3633
7834,0,-22.3633
7835,0,-22.3633
7836,0,-22.3633
7837,0,-22.3633
7838,0,-22.3633
7839,0,-22.3633
7840,0,-22.3633
7841,0,-22.3633
7842,0,-22.3633
7843,0,-22.3633
7844,0,-22.3633
7845,0,-22.3633
7846,0,-22.3633
7847,0,-22.3633
7848,0,-22.3633
7849,0,-22.3633
7850,0,-22.3633
7851,0,-22.3633
7852,0,-22.3633
7853,0,-22.3633
7854,0,-22.3633
7855,0,-22.3633
7856,0,-22.3633
7857,0,-22.3633
7858,0,-22.3633
7859,0,-22.3633
7860,0,-22.3633
7861,0,-22.3633
7862,0,-22.3633
7863,0,-22.3633
7864,0,-22.3633
7865,0,-22.3633
7866,0,-22.3633
7867,0,-22.3633
7868,0,-22.3633
7869,0,-22.3633
7870,0,-22.3633
7871,0,-22.3633
7872,0,-22.3633
7873,0,-22.3633
7874,0,-22.3633
7875,0,-22.3633
7876,0,-22.3633
7877,0,-22.3633
7878,0,-22.3633
7879,0,-22.3633
7880,0,-22.3633
7881,0,-22.3633
7882,0,-22.3633
7883,0,-22.3633
7884,0,-22.3633
7885,0,-22.3633
7886,0,-22.3633
7887,0,-22.3633
7888,0,-22.3633
7889,0,-22.3633
7890,0,-22.3633
7891,0,-22.3633
7892,0,-22.3633
7893,0,-22.3633
7894,0,-22.3633
7895,0,-22.3633
7896,0,-22.3633
7897,0,-22.3633
7898,0,-22.3633
7899,0,-22.3633
7900,0,-22.3633
7901,0,-22.3633
7902,0,-22.3633
7903,0,-22.3633
7904,0,-22.3633
7905,0,-22.3633
7906,0,-22.3633
7907,0,-22.3633
7908,0,-22.3633
7909,0,-22.3633
7910,0,-22.3633
7911,0,-22.3633
7912,0,-22.3633
7913,0,-22.3633
7914,0,-22.3633
7915,0,-22.3633
7916,0,-22.3633
7917,0,-22.3633
7918,0,-22.3633
7919,0,-22.3633
7920,0,-22.3633
7921,0,-22.3633
7922,0,-22.3633
7923,0,-22.3633
7924,0,-22.3633
7925,0,-22.3633
7926,0,-22.3633
7927,0,-22.3633
7928,0,-22.3633
7929,0,-22.3633
7930,0,-22.3633
7931,0,-22.3633
7932,0,-22.3633
7933,0,-22.3633
7934,0,-22.3633
7935,0,-22.3633
7936,0,-22.3633
7937,0,-22.3633
7938,0,-22.3633
7939,0,-22.3633
7940,0,-22.3633
7941,0,-22.3633
7942,0,-22.3633
7943,0,-22.3633
7944,0,-22.3633
7945,0,-22.3633
7946,0,-22.3633
7947,0,-22.3633
7948,0,-22.3633
7949,0,-22.3633
7950,0,-22.3633
7951,0,-22.3633
7952,0,-22.3633
7953,0,-22.3633
7954,0,-22.3633
7955,0,-22.3633
7956,0,-22.3633
7957,0,-22.3633
7958,0,-22.3633
7959,0,-22.3633
7960,0,-22.3633
7961,0,-22.3633
7962,0,-22.3633
7963,0,-22.3633
7964,0,-22.3633
7965,0,-22.3633
7966,0,-22.3633
7967,0,-22.3633
7968,0,-22.3633
7969,0,-22.3633
7970,0,-22.3633
7971,0,-22.3633
7972,0,-22.3633
7973,0,-22.3633
7974,0,-22.3633
7975,0,-22.3633
7976,0,-22.3633
7977,0,-22.3633
7978,0,-22.3633
7979,0,-22.3633
7980,0,-22.3633
7981,0,-22.3633
7982,0,-22.3633
7983,0,-22.3633
7984,0,-22.3633
7985,0,-22.3633
7986,0,-22.3633
7987,0,-22.3633
7988,0,-22.3633
7989,0,-22.3633
7990,0,-22.3633
7991,0,-22.3633
7992,0,-22.3633
7993,0,-22.3633
7994,0,-22.3633
7995,0,-22.3633
7996,0,-22.3633
7997,0,-22.3633
7998,0,-22.3633
7999,0,-22.3633
8000,0,-22.3633
8001,0,-22.3633
8002,0,-22.3633
8003,0,-22.3633
8004,0,-22.3633
8005,0,-22.3633
8006,0,-22.3633
8007,0,-22.3633
8008,0,-22.3633
8009,0,-22.3633
8010,0,-22.3633
8011,0,-22.3633
8012,0,-22.3633
8013,0,-22.3633
8014,0,-22.3633
8015,0,-22.3633
8016,0,-22.3633
8017,0,-22.3633
8018,0,-22.3633
8019,0,-22.3633
8020,0,-22.3633
8021,0,-22.3633
8022,0,-22.3633
8023,0,-22.3633
8024,0,-22.3633
8025,0,-22.3633
8026,0,-22.3633
8027,0,-22.3633
8028,0,-22.3633
8029,0,-22.3633
8030,0,-22.3633
8031,0,-22.3633
8032,0,-22.3633
8033,0,-22.3633
8034,0,-22.3633
8035,0,-22.3633
8036,0,-22.3633
8037,0,-22.3633
8038,0,-22.3633
8039,0,-22.3633
8040,0,-22.3633
8041,0,-22.3633
8042,0,-22.3633
8043,0,-22.3633
8044,0,-22.3633
8045,0,-22.3633
8046,0,-22.3633
8047,0,-22.3633
8048,0,-22.3633
8049,0,-22.3633
8050,0,-22.3633
8051,0,-22.3633
8052,0,-22.3633
8053,0,-22.3633
8054,0,-22.3633
8055,0,-22.3633
8056,0,-22.3633
8057,0,-22.3633
8058,0,-22.3633
8059,0,-22.3633
8060,0,-22.3633
8061,0,-22.3633
8062,0,-22.3633
8063,0,-22.3633
8064,0,-22.3633
8065,0,-22.3633
8066,0,-22.3633
8067,0,-22.3633
8068,0,-22.3633
8069,0,-22.3633
8070,0,-22.3633
8071,0,-22.3633
8072,0,-22.3633
8073,0,-22.3633
8074,0,-22.3633
8075,0,-22.3633
8076,0,-22.3633
8077,0,-22.3633
8078,0,-22.3633
8079,0,-22.3633
8080,0,-22.3633
8081,0,-22.3633
8082,0,-22.3633
8083,0,-22.3633
8084,0,-22.3633
8085,0,-22.3633
8086,0,-22.3633
8087,0,-22.3633
8088,0,-22.3633
8089,0,-22.3633
8090,0,-22.3633
8091,0,-22.3633
8092,0,-22.3633
8093,0,-22.3633
8094,0,-22.3633
8095,0,-22.3633
8096,0,-22.3633
8097,0,-22.3633
8098,0,-22.3633
8099,0,-22.3633
8100,0,-22.3633
8101,0,-22.3633
8102,0,-22.3633
8103,0,-22.3633
8104,0,-22.3633
8105,0,-22.3633
8106,0,-22.3633
8107,0,-22.3633
8108,0,-22.3633
8109,0,-22.3633
8110,0,-22.3633
8111,0,-22.3633
8112,0,-22.3633
8113,0,-22.3633
8114,0,-22.3633
8115,0,-22.3633
8116,0,-22.3633
8117,0,-22.3633
8118,0,-22.3633
8119,0,-22.3633
8120,0,-22.3633
8121,0,-22.3633
8122,0,-22.3633
8123,0,-22.3633
8124,0,-22.3633
8125,0,-22.3633
8126,0,-22.3633
8127,0,-22.3633
8128,0,-22.3633
8129,0,-22.3633
8130,0,-22.3633
8131,0,-22.3633
8132,0,-22.3633
8133,0,-22.3633
8134,0,-22.3633
8135,0,-22.3633
8136,0,-22.3633
8137,0,-22.3633
8138,0,-22.3633
8139,0,-22.3633
8140,0,-22.3633
8141,0,-22.3633
8142,0,-22.3633
8143,0,-22.3633
8144,0,-22.3633
8145,0,-22.3633
8146,0,-22.3633
8147,0,-22.3633
8148,0,-22.3633
8149,0,-22.3633
8150,0,-22.3633
8151,0,-22.3633
8152,0,-22.3633
8153,0,-22.3633
8154,0,-22.3633
8155,0,-22.3633
8156,0,-22.3633
8157,0,-22.3633
8158,0,-22.3633
8159,0,-22.3633
8160,0,-22.3633
8161,0,-22.3633
8162,0,-22.3633
8163,0,-22.3633
8164,0,-22.3633
8165,0,-22.3633
8166,0,-22.3633
8167,0,-22.3633
8168,0,-22.3633
8169,0,-22.3633
8170,0,-22.3633
8171,0,-22.3633
8172,0,-22.3633
8173,0,-22.3633
8174,0,-22.3633
8175,0,-22.3633
8176,0,-22.3633
8177,0,-22.3633
8178,0,-22.3633
8179,0,-22.3633
8180,0,-22.3633
8181,0,-22.3633
8182,0,-22.3633
8183,0,-22.3633
8184,0,-22.3633
8185,0,-22.3633
8186,0,-22.3633
8187,0,-22.3633
8188,0,-22.3633
8189,0,-22.3633
8190,0,-22.3633
8191,0,-22.3633
8192,0,-22.3633
8193,0,-22.3633
8194,0,-22.3633
8195,0,-22.3633
8196,0,-22.3633
8197,0,-22.3633
8198,0,-22.3633
8199,0,-22.3633
8200,0,-22.3633
8201,0,-22.3633
8202,0,-22.3633
8203,0,-22.3633
8204,0,-22.3633
8205,0,-22.3633
8206,0,-22.3633
8207,0,-22.3633
8208,0,-22.3633
8209,0,-22.3633
8210,0,-22.3633
8211,0,-22.3633
8212,0,-22.3633
8213,0,-22.3633
8214,0,-22.3633
8215,0,-22.3633
8216,0,-22.3633
8217,0,-22.3633
8218,0,-22.3633
8219,0,-22.3633
8220,0,-22.3633
8221,0,-22.3633
8222,0,-22.3633
8223,0,-22.3633
8224,0,-22.3633
8225,0,-22.3633
8226,0,-22.3633
8227,0,-22.3633
8228,0,-22.3633
8229,0,-22.3633
8230,0,-22.3633
8231,0,-22.3633
8232,0,-22.3633
8233,0,-22.3633
8234,0,-22.3633
8235,0,-22.3633
8236,0,-22.3633
8237,0,-22.3633
8238,0,-22.3633
8239,0,-22.3633
8240,0,-22.3633
8241,0,-22.3633
8242,0,-22.3633
8243,0,-22.3633
8244,0,-22.3633
8245,0,-22.3633
8246,0,-22.3633
8247,0,-22.3633
8248,0,-22.3633
8249,0,-22.3633
8250,0,-22.3633
8251,0,-22.3633
8252,0,-22.3633
8253,0,-22.3633
8254,0,-22.3633
8255,0,-22.3633
8256,0,-22.3633
8257,0,-22.3633
8258,0,-22.3633
8259,0,-22.3633
8260,0,-22.3633
8261,0,-22.3633
8262,0,-22.3633
8263,0,-22.3633
8264,0,-22.3633
8265,0,-22.3633
8266,0,-22.3633
8267,0,-22.3633
8268,0,-22.3633
8269,0,-22.3633
8270,0,-22.3633
8271,0,-22.3633
8272,0,-22.3633
8273,0,-22.3633
8274,0,-22.3633
8275,0,-22.3633
8276,0,-22.3633
8277,0,-22.3633
8278,0,-22.3633
8279,0,-22.3633
8280,0,-22.3633
8281,0,-22.3633
8282,0,-22.3633
8283,0,-22.3633
8284,0,-22.3633
8285,0,-22.3633
8286,0,-22.3633
8287,0,-22.3633
8288,0,-22.3633
8289,0,-22.3633
8290,0,-22.3633
8291,0,-22.3633
8292,0,-22.3633
8293,0,-22.3633
8294,0,-22.3633
8295,0,-22.3633
8296,0,-22.3633
8297,0,-22.3633
8298,0,-22.3633
8299,0,-22.3633
8300,0,-22.3633
8301,0,-22.3633
8302,0,-22.3633
8303,0,-22.3633
8304,0,-22.3633
8305,0,-22.3633
8306,0,-22.3633
8307,0,-22.3633
8308,0,-22.3633
8309,0,-22.3633
