episode,total_reward,final_velocity
4978,0,-106.766
4979,0,-106.766
4980,0,-106.766
4981,0,-106.766
4982,0,-106.766
4983,0,-106.766
4984,0,-106.766
4985,0,-106.766
4986,0,-106.766
4987,0,-106.766
4988,0,-106.766
4989,0,-106.766
4990,0,-106.766
4991,0,-106.766
4992,0,-106.766
4993,0,-106.766
4994,0,-106.766
4995,0,-106.766
4996,0,-106.766
4997,0,-106.766
4998,0,-106.766
4999,0,-106.766
5000,0,-106.766
5001,0,-106.766
5002,0,-106.766
5003,0,-106.766
5004,0,-106.766
5005,0,-106.766
5006,0,-106.766
5007,0,-106.766
5008,0,-106.766
5009,0,-106.766
5010,0,-106.766
5011,0,-106.766
5012,0,-106.766
5013,0,-106.766
5014,0,-106.766
5015,0,-106.766
5016,0,-106.766
5017,0,-106.766
5018,0,-106.766
5019,0,-106.766
5020,0,-106.766
5021,0,-106.766
5022,0,-106.766
5023,0,-106.766
5024,0,-106.766
5025,0,-106.766
5026,0,-106.766
5027,0,-106.766
5028,0,-106.766
5029,0,-106.766
5030,0,-106.766
5031,0,-106.766
5032,0,-106.766
5033,0,-106.766
5034,0,-106.766
5035,0,-106.766
5036,0,-106.766
5037,0,-106.766
5038,0,-106.766
5039,0,-106.766
5040,0,-106.766
5041,0,-106.766
5042,0,-106.766
5043,0,-106.766
5044,0,-106.766
5045,0,-106.766
5046,0,-106.766
5047,0,-106.766
5048,0,-106.766
5049,0,-106.766
5050,0,-106.766
5051,0,-106.766
5052,0,-106.766
5053,0,-106.766
5054,0,-106.766
5055,0,-106.766
5056,0,-106.766
5057,0,-106.766
5058,0,-106.766
5059,0,-106.766
5060,0,-106.766
5061,0,-106.766
5062,0,-106.766
5063,0,-106.766
5064,0,-106.766
5065,0,-106.766
5066,0,-106.766
5067,0,-106.766
5068,0,-106.766
5069,0,-106.766
5070,0,-106.766
5071,0,-106.766
5072,0,-106.766
5073,0,-106.766
5074,0,-106.766
5075,0,-106.766
5076,0,-106.766
5077,0,-106.766
5078,0,-106.766
5079,0,-106.766
5080,0,-106.766
5081,0,-106.766
5082,0,-106.766
5083,0,-106.766
5084,0,-106.766
5085,0,-106.766
5086,0,-106.766
5087,0,-106.766
5088,0,-106.766
5089,0,-106.766
5090,0,-106.766
5091,0,-106.766
5092,0,-106.766
5093,0,-106.766
5094,0,-106.766
5095,0,-106.766
5096,0,-106.766
5097,0,-106.766
5098,0,-106.766
5099,0,-106.766
5100,0,-106.766
5101,0,-106.766
5102,0,-106.766
5103,0,-106.766
5104,0,-106.766
5105,0,-106.766
5106,0,-106.766
5107,0,-106.766
5108,0,-106.766
5109,0,-106.766
5110,0,-106.766
5111,0,-106.766
5112,0,-106.766
5113,0,-106.766
5114,0,-106.766
5115,0,-106.766
5116,0,-106.766
5117,0,-106.766
5118,0,-106.766
5119,0,-106.766
5120,0,-106.766
5121,0,-106.766
5122,0,-106.766
5123,0,-106.766
5124,0,-106.766
5125,0,-106.766
5126,0,-106.766
5127,0,-106.766
5128,0,-106.766
5129,0,-106.766
5130,0,-106.766
5131,0,-106.766
5132,0,-106.766
5133,0,-106.766
5134,0,-106.766
5135,0,-106.766
5136,0,-106.766
5137,0,-106.766
5138,0,-106.766
5139,0,-106.766
5140,0,-106.766
5141,0,-106.766
5142,0,-106.766
5143,0,-106.766
5144,0,-106.766
5145,0,-106.766
5146,0,-106.766
5147,0,-106.766
5148,0,-106.766
5149,0,-106.766
5150,0,-106.766
5151,0,-106.766
5152,0,-106.766
5153,0,-106.766
5154,0,-106.766
5155,0,-106.766
5156,0,-106.766
5157,0,-106.766
5158,0,-106.766
5159,0,-106.766
5160,0,-106.766
5161,0,-106.766
5162,0,-106.766
5163,0,-106.766
5164,0,-106.766
5165,0,-106.766
5166,0,-106.766
5167,0,-106.766
5168,0,-106.766
5169,0,-106.766
5170,0,-106.766
5171,0,-106.766
5172,0,-106.766
5173,0,-106.766
5174,0,-106.766
5175,0,-106.766
5176,0,-106.766
5177,0,-106.766
5178,0,-106.766
5179,0,-106.766
5180,0,-106.766
5181,0,-106.766
5182,0,-106.766
5183,0,-106.766
5184,0,-106.766
5185,0,-106.766
5186,0,-106.766
5187,0,-106.766
5188,0,-106.766
5189,0,-106.766
5190,0,-106.766
5191,0,-106.766
5192,0,-106.766
5193,0,-106.766
5194,0,-106.766
5195,0,-106.766
5196,0,-106.766
5197,0,-106.766
5198,0,-106.766
5199,0,-106.766
5200,0,-106.766
5201,0,-106.766
5202,0,-106.766
5203,0,-106.766
5204,0,-106.766
5205,0,-106.766
5206,0,-106.766
5207,0,-106.766
5208,0,-106.766
5209,0,-106.766
5210,0,-106.766
5211,0,-106.766
5212,0,-106.766
5213,0,-106.766
5214,0,-106.766
5215,0,-106.766
5216,0,-106.766
5217,0,-106.766
5218,0,-106.766
5219,0,-106.766
5220,0,-106.766
5221,0,-106.766
5222,0,-106.766
5223,0,-106.766
5224,0,-106.766
5225,0,-106.766
5226,0,-106.766
5227,0,-106.766
5228,0,-106.766
5229,0,-106.766
5230,0,-106.766
5231,0,-106.766
5232,0,-106.766
5233,0,-106.766
5234,0,-106.766
5235,0,-106.766
5236,0,-106.766
5237,0,-106.766
5238,0,-106.766
5239,0,-106.766
5240,0,-106.766
5241,0,-106.766
5242,0,-106.766
5243,0,-106.766
5244,0,-106.766
5245,0,-106.766
5246,0,-106.766
5247,0,-106.766
5248,0,-106.766
5249,0,-106.766
5250,0,-106.766
5251,0,-106.766
5252,0,-106.766
5253,0,-106.766
5254,0,-106.766
5255,0,-106.766
5256,0,-106.766
5257,0,-106.766
5258,0,-106.766
5259,0,-106.766
5260,0,-106.766
5261,0,-106.766
5262,0,-106.766
5263,0,-106.766
5264,0,-106.766
5265,0,-106.766
5266,0,-106.766
5267,0,-106.766
5268,0,-106.766
5269,0,-106.766
5270,0,-106.766
5271,0,-106.766
5272,0,-106.766
5273,0,-106.766
5274,0,-106.766
5275,0,-106.766
5276,0,-106.766
5277,0,-106.766
5278,0,-106.766
5279,0,-106.766
5280,0,-106.766
5281,0,-106.766
5282,0,-106.766
5283,0,-106.766
5284,0,-106.766
5285,0,-106.766
5286,0,-106.766
5287,0,-106.766
5288,0,-106.766
5289,0,-106.766
5290,0,-106.766
5291,0,-106.766
5292,0,-106.766
5293,0,-106.766
5294,0,-106.766
5295,0,-106.766
5296,0,-106.766
5297,0,-106.766
5298,0,-106.766
5299,0,-106.766
5300,0,-106.766
5301,0,-106.766
5302,0,-106.766
5303,0,-106.766
5304,0,-106.766
5305,0,-106.766
5306,0,-106.766
5307,0,-106.766
5308,0,-106.766
5309,0,-106.766
5310,0,-106.766
5311,0,-106.766
5312,0,-106.766
5313,0,-106.766
5314,0,-106.766
5315,0,-106.766
5316,0,-106.766
5317,0,-106.766
5318,0,-106.766
5319,0,-106.766
5320,0,-106.766
5321,0,-106.766
5322,0,-106.766
5323,0,-106.766
5324,0,-106.766
5325,0,-106.766
5326,0,-106.766
5327,0,-106.766
5328,0,-106.766
5329,0,-106.766
5330,0,-106.766
5331,0,-106.766
5332,0,-106.766
5333,0,-106.766
5334,0,-106.766
5335,0,-106.766
5336,0,-106.766
5337,0,-106.766
5338,0,-106.766
5339,0,-106.766
5340,0,-106.766
5341,0,-106.766
5342,0,-106.766
5343,0,-106.766
5344,0,-106.766
5345,0,-106.766
5346,0,-106.766
5347,0,-106.766
5348,0,-106.766
5349,0,-106.766
5350,0,-106.766
5351,0,-106.766
5352,0,-106.766
5353,0,-106.766
5354,0,-106.766
5355,0,-106.766
5356,0,-106.766
5357,0,-106.766
5358,0,-106.766
5359,0,-106.766
5360,0,-106.766
5361,0,-106.766
5362,0,-106.766
5363,0,-106.766
5364,0,-106.766
5365,0,-106.766
5366,0,-106.766
5367,0,-106.766
5368,0,-106.766
5369,0,-106.766
5370,0,-106.766
5371,0,-106.766
5372,0,-106.766
5373,0,-106.766
5374,0,-106.766
5375,0,-106.766
5376,0,-106.766
5377,0,-106.766
5378,0,-106.766
5379,0,-106.766
5380,0,-106.766
5381,0,-106.766
5382,0,-106.766
5383,0,-106.766
5384,0,-106.766
5385,0,-106.766
5386,0,-106.766
5387,0,-106.766
5388,0,-106.766
5389,0,-106.766
5390,0,-106.766
5391,0,-106.766
5392,0,-106.766
5393,0,-106.766
5394,0,-106.766
5395,0,-106.766
5396,0,-106.766
5397,0,-106.766
5398,0,-106.766
5399,0,-106.766
5400,0,-106.766
5401,0,-106.766
5402,0,-106.766
5403,0,-106.766
5404,0,-106.766
5405,0,-106.766
5406,0,-106.766
5407,0,-106.766
5408,0,-106.766
5409,0,-106.766
5410,0,-106.766
5411,0,-106.766
5412,0,-106.766
5413,0,-106.766
5414,0,-106.766
5415,0,-106.766
5416,0,-106.766
5417,0,-106.766
5418,0,-106.766
5419,0,-106.766
5420,0,-106.766
5421,0,-106.766
5422,0,-106.766
5423,0,-106.766
5424,0,-106.766
5425,0,-106.766
5426,0,-106.766
5427,0,-106.766
5428,0,-106.766
5429,0,-106.766
5430,0,-106.766
5431,0,-106.766
5432,0,-106.766
5433,0,-106.766
5434,0,-106.766
5435,0,-106.766
5436,0,-106.766
5437,0,-106.766
5438,0,-106.766
5439,0,-106.766
5440,0,-106.766
5441,0,-106.766
5442,0,-106.766
5443,0,-106.766
5444,0,-106.766
5445,0,-106.766
5446,0,-106.766
5447,0,-106.766
5448,0,-106.766
5449,0,-106.766
5450,0,-106.766
5451,0,-106.766
5452,0,-106.766
5453,0,-106.766
5454,0,-106.766
5455,0,-106.766
5456,0,-106.766
5457,0,-106.766
5458,0,-106.766
5459,0,-106.766
5460,0,-106.766
5461,0,-106.766
5462,0,-106.766
5463,0,-106.766
5464,0,-106.766
5465,0,-106.766
5466,0,-106.766
5467,0,-106.766
5468,0,-106.766
5469,0,-106.766
5470,0,-106.766
5471,0,-106.766
5472,0,-106.766
5473,0,-106.766
5474,0,-106.766
5475,0,-106.766
5476,0,-106.766
5477,0,-106.766
5478,0,-106.766
5479,0,-106.766
5480,0,-106.766
5481,0,-106.766
5482,0,-106.766
5483,0,-106.766
5484,0,-106.766
5485,0,-106.766
5486,0,-106.766
5487,0,-106.766
5488,0,-106.766
5489,0,-106.766
5490,0,-106.766
5491,0,-106.766
5492,0,-106.766
5493,0,-106.766
5494,0,-106.766
5495,0,-106.766
5496,0,-106.766
5497,0,-106.766
5498,0,-106.766
5499,0,-106.766
5500,0,-106.766
5501,0,-106.766
5502,0,-106.766
5503,0,-106.766
5504,0,-106.766
5505,0,-106.766
5506,0,-106.766
5507,0,-106.766
5508,0,-106.766
5509,0,-106.766
5510,0,-106.766
5511,0,-106.766
5512,0,-106.766
5513,0,-106.766
5514,0,-106.766
5515,0,-106.766
5516,0,-106.766
5517,0,-106.766
5518,0,-106.766
5519,0,-106.766
5520,0,-106.766
5521,0,-106.766
5522,0,-106.766
5523,0,-106.766
5524,0,-106.766
5525,0,-106.766
5526,0,-106.766
5527,0,-106.766
5528,0,-106.766
5529,0,-106.766
5530,0,-106.766
5531,0,-106.766
5532,0,-106.766
5533,0,-106.766
5534,0,-106.766
5535,0,-106.766
5536,0,-106.766
5537,0,-106.766
5538,0,-106.766
5539,0,-106.766
5540,0,-106.766
5541,0,-106.766
5542,0,-106.766
5543,0,-106.766
5544,0,-106.766
5545,0,-106.766
5546,0,-106.766
5547,0,-106.766
5548,0,-106.766
5549,0,-106.766
5550,0,-106.766
5551,0,-106.766
5552,0,-106.766
5553,0,-106.766
5554,0,-106.766
5555,0,-106.766
5556,0,-106.766
5557,0,-106.766
5558,0,-106.766
5559,0,-106.766
5560,0,-106.766
5561,0,-106.766
5562,0,-106.766
5563,0,-106.766
5564,0,-106.766
5565,0,-106.766
5566,0,-106.766
5567,0,-106.766
5568,0,-106.766
5569,0,-106.766
5570,0,-106.766
5571,0,-106.766
5572,0,-106.766
5573,0,-106.766
5574,0,-106.766
5575,0,-106.766
5576,0,-106.766
5577,0,-106.766
5578,0,-106.766
5579,0,-106.766
5580,0,-106.766
5581,0,-106.766
5582,0,-106.766
5583,0,-106.766
5584,0,-106.766
5585,0,-106.766
5586,0,-106.766
5587,0,-106.766
5588,0,-106.766
5589,0,-106.766
5590,0,-106.766
5591,0,-106.766
5592,0,-106.766
5593,0,-106.766
5594,0,-106.766
5595,0,-106.766
5596,0,-106.766
5597,0,-106.766
5598,0,-106.766
5599,0,-106.766
5600,0,-106.766
5601,0,-106.766
5602,0,-106.766
5603,0,-106.766
5604,0,-106.766
5605,0,-106.766
5606,0,-106.766
5607,0,-106.766
5608,0,-106.766
5609,0,-106.766
5610,0,-106.766
5611,0,-106.766
5612,0,-106.766
5613,0,-106.766
5614,0,-106.766
5615,0,-106.766
5616,0,-106.766
5617,0,-106.766
5618,0,-106.766
5619,0,-106.766
5620,0,-106.766
5621,0,-106.766
5622,0,-106.766
5623,0,-106.766
5624,0,-106.766
5625,0,-106.766
5626,0,-106.766
5627,0,-106.766
5628,0,-106.766
5629,0,-106.766
5630,0,-106.766
5631,0,-106.766
5632,0,-106.766
5633,0,-106.766
5634,0,-106.766
5635,0,-106.766
5636,0,-106.766
5637,0,-106.766
5638,0,-106.766
5639,0,-106.766
5640,0,-106.766
5641,0,-106.766
5642,0,-106.766
5643,0,-106.766
5644,0,-106.766
5645,0,-106.766
5646,0,-106.766
5647,0,-106.766
5648,0,-106.766
5649,0,-106.766
5650,0,-106.766
5651,0,-106.766
5652,0,-106.766
5653,0,-106.766
5654,0,-106.766
5655,0,-106.766
5656,0,-106.766
5657,0,-106.766
5658,0,-106.766
5659,0,-106.766
5660,0,-106.766
5661,0,-106.766
5662,0,-106.766
5663,0,-106.766
5664,0,-106.766
5665,0,-106.766
5666,0,-106.766
5667,0,-106.766
5668,0,-106.766
5669,0,-106.766
5670,0,-106.766
5671,0,-106.766
5672,0,-106.766
5673,0,-106.766
5674,0,-106.766
5675,0,-106.766
5676,0,-106.766
5677,0,-106.766
5678,0,-106.766
5679,0,-106.766
5680,0,-106.766
5681,0,-106.766
5682,0,-106.766
5683,0,-106.766
5684,0,-106.766
5685,0,-106.766
5686,0,-106.766
5687,0,-106.766
5688,0,-106.766
5689,0,-106.766
5690,0,-106.766
5691,0,-106.766
5692,0,-106.766
5693,0,-106.766
5694,0,-106.766
5695,0,-106.766
5696,0,-106.766
5697,0,-106.766
5698,0,-106.766
5699,0,-106.766
5700,0,-106.766
5701,0,-106.766
5702,0,-106.766
5703,0,-106.766
5704,0,-106.766
5705,0,-106.766
5706,0,-106.766
5707,0,-106.766
5708,0,-106.766
5709,0,-106.766
5710,0,-106.766
5711,0,-106.766
5712,0,-106.766
5713,0,-106.766
5714,0,-106.766
5715,0,-106.766
5716,0,-106.766
5717,0,-106.766
5718,0,-106.766
5719,0,-106.766
5720,0,-106.766
5721,0,-106.766
5722,0,-106.766
5723,0,-106.766
5724,0,-106.766
5725,0,-106.766
5726,0,-106.766
5727,0,-106.766
5728,0,-106.766
5729,0,-106.766
5730,0,-106.766
5731,0,-106.766
5732,0,-106.766
5733,0,-106.766
5734,0,-106.766
5735,0,-106.766
5736,0,-106.766
5737,0,-106.766
5738,0,-106.766
5739,0,-106.766
5740,0,-106.766
5741,0,-106.766
5742,0,-106.766
5743,0,-106.766
5744,0,-106.766
5745,0,-106.766
5746,0,-106.766
5747,0,-106.766
5748,0,-106.766
5749,0,-106.766
5750,0,-106.766
5751,0,-106.766
5752,0,-106.766
5753,0,-106.766
5754,0,-106.766
5755,0,-106.766
5756,0,-106.766
5757,0,-106.766
5758,0,-106.766
5759,0,-106.766
5760,0,-106.766
5761,0,-106.766
5762,0,-106.766
5763,0,-106.766
5764,0,-106.766
5765,0,-106.766
5766,0,-106.766
5767,0,-106.766
5768,0,-106.766
5769,0,-106.766
5770,0,-106.766
5771,0,-106.766
5772,0,-106.766
5773,0,-106.766
5774,0,-106.766
5775,0,-106.766
5776,0,-106.766
5777,0,-106.766
5778,0,-106.766
5779,0,-106.766
5780,0,-106.766
5781,0,-106.766
5782,0,-106.766
5783,0,-106.766
5784,0,-106.766
5785,0,-106.766
5786,0,-106.766
5787,0,-106.766
5788,0,-106.766
5789,0,-106.766
5790,0,-106.766
5791,0,-106.766
5792,0,-106.766
5793,0,-106.766
5794,0,-106.766
5795,0,-106.766
5796,0,-106.766
5797,0,-106.766
5798,0,-106.766
5799,0,-106.766
5800,0,-106.766
5801,0,-106.766
5802,0,-106.766
5803,0,-106.766
5804,0,-106.766
5805,0,-106.766
5806,0,-106.766
5807,0,-106.766
5808,0,-106.766
5809,0,-106.766
5810,0,-106.766
5811,0,-106.766
5812,0,-106.766
5813,0,-106.766
5814,0,-106.766
5815,0,-106.766
5816,0,-106.766
5817,0,-106.766
5818,0,-106.766
5819,0,-106.766
5820,0,-106.766
5821,0,-106.766
5822,0,-106.766
5823,0,-106.766
5824,0,-106.766
5825,0,-106.766
5826,0,-106.766
5827,0,-106.766
5828,0,-106.766
5829,0,-106.766
5830,0,-106.766
5831,0,-106.766
5832,0,-106.766
5833,0,-106.766
5834,0,-106.766
5835,0,-106.766
5836,0,-106.766
5837,0,-106.766
5838,0,-106.766
5839,0,-106.766
5840,0,-106.766
5841,0,-106.766
5842,0,-106.766
5843,0,-106.766
5844,0,-106.766
5845,0,-106.766
5846,0,-106.766
5847,0,-106.766
5848,0,-106.766
5849,0,-106.766
5850,0,-106.766
5851,0,-106.766
5852,0,-106.766
5853,0,-106.766
5854,0,-106.766
5855,0,-106.766
5856,0,-106.766
5857,0,-106.766
5858,0,-106.766
5859,0,-106.766
5860,0,-106.766
5861,0,-106.766
5862,0,-106.766
5863,0,-106.766
5864,0,-106.766
5865,0,-106.766
5866,0,-106.766
5867,0,-106.766
5868,0,-106.766
5869,0,-106.766
5870,0,-106.766
5871,0,-106.766
5872,0,-106.766
5873,0,-106.766
5874,0,-106.766
5875,0,-106.766
5876,0,-106.766
5877,0,-106.766
5878,0,-106.766
5879,0,-106.766
5880,0,-106.766
5881,0,-106.766
5882,0,-106.766
5883,0,-106.766
5884,0,-106.766
5885,0,-106.766
5886,0,-106.766
5887,0,-106.766
5888,0,-106.766
5889,0,-106.766
5890,0,-106.766
5891,0,-106.766
5892,0,-106.766
5893,0,-106.766
5894,0,-106.766
5895,0,-106.766
5896,0,-106.766
5897,0,-106.766
5898,0,-106.766
5899,0,-106.766
5900,0,-106.766
5901,0,-106.766
5902,0,-106.766
5903,0,-106.766
5904,0,-106.766
5905,0,-106.766
5906,0,-106.766
5907,0,-106.766
5908,0,-106.766
5909,0,-106.766
5910,0,-106.766
5911,0,-106.766
5912,0,-106.766
5913,0,-106.766
5914,0,-106.766
5915,0,-106.766
5916,0,-106.766
5917,0,-106.766
5918,0,-106.766
5919,0,-106.766
5920,0,-106.766
5921,0,-106.766
5922,0,-106.766
5923,0,-106.766
5924,0,-106.766
5925,0,-106.766
5926,0,-106.766
5927,0,-106.766
5928,0,-106.766
5929,0,-106.766
5930,0,-106.766
5931,0,-106.766
5932,0,-106.766
5933,0,-106.766
5934,0,-106.766
5935,0,-106.766
5936,0,-106.766
5937,0,-106.766
5938,0,-106.766
5939,0,-106.766
5940,0,-106.766
5941,0,-106.766
5942,0,-106.766
5943,0,-106.766
5944,0,-106.766
5945,0,-106.766
5946,0,-106.766
5947,0,-106.766
5948,0,-106.766
5949,0,-106.766
5950,0,-106.766
5951,0,-106.766
5952,0,-106.766
5953,0,-106.766
5954,0,-106.766
5955,0,-106.766
5956,0,-106.766
5957,0,-106.766
5958,0,-106.766
5959,0,-106.766
5960,0,-106.766
5961,0,-106.766
5962,0,-106.766
5963,0,-106.766
5964,0,-106.766
5965,0,-106.766
5966,0,-106.766
5967,0,-106.766
5968,0,-106.766
5969,0,-106.766
5970,0,-106.766
5971,0,-106.766
5972,0,-106.766
5973,0,-106.766
5974,0,-106.766
5975,0,-106.766
5976,0,-106.766
5977,0,-106.766
5978,0,-106.766
5979,0,-106.766
5980,0,-106.766
5981,0,-106.766
5982,0,-106.766
5983,0,-106.766
5984,0,-106.766
5985,0,-106.766
5986,0,-106.766
5987,0,-106.766
5988,0,-106.766
5989,0,-106.766
5990,0,-106.766
5991,0,-106.766
5992,0,-106.766
5993,0,-106.766
5994,0,-106.766
5995,0,-106.766
5996,0,-106.766
5997,0,-106.766
5998,0,-106.766
5999,0,-106.766
6000,0,-106.766
6001,0,-106.766
6002,0,-106.766
6003,0,-106.766
6004,0,-106.766
6005,0,-106.766
6006,0,-106.766
6007,0,-106.766
6008,0,-106.766
6009,0,-106.766
6010,0,-106.766
6011,0,-106.766
6012,0,-106.766
6013,0,-106.766
6014,0,-106.766
6015,0,-106.766
6016,0,-106.766
6017,0,-106.766
6018,0,-106.766
6019,0,-106.766
6020,0,-106.766
6021,0,-106.766
6022,0,-106.766
6023,0,-106.766
6024,0,-106.766
6025,0,-106.766
6026,0,-106.766
6027,0,-106.766
6028,0,-106.766
6029,0,-106.766
6030,0,-106.766
6031,0,-106.766
6032,0,-106.766
6033,0,-106.766
6034,0,-106.766
6035,0,-106.766
6036,0,-106.766
6037,0,-106.766
6038,0,-106.766
6039,0,-106.766
6040,0,-106.766
6041,0,-106.766
6042,0,-106.766
6043,0,-106.766
6044,0,-106.766
6045,0,-106.766
6046,0,-106.766
6047,0,-106.766
6048,0,-106.766
6049,0,-106.766
6050,0,-106.766
6051,0,-106.766
6052,0,-106.766
6053,0,-106.766
6054,0,-106.766
6055,0,-106.766
6056,0,-106.766
6057,0,-106.766
6058,0,-106.766
6059,0,-106.766
6060,0,-106.766
6061,0,-106.766
6062,0,-106.766
6063,0,-106.766
6064,0,-106.766
6065,0,-106.766
6066,0,-106.766
6067,0,-106.766
6068,0,-106.766
6069,0,-106.766
6070,0,-106.766
6071,0,-106.766
6072,0,-106.766
6073,0,-106.766
6074,0,-106.766
6075,0,-106.766
6076,0,-106.766
6077,0,-106.766
6078,0,-106.766
6079,0,-106.766
6080,0,-106.766
6081,0,-106.766
6082,0,-106.766
6083,0,-106.766
6084,0,-106.766
6085,0,-106.766
6086,0,-106.766
6087,0,-106.766
6088,0,-106.766
6089,0,-106.766
6090,0,-106.766
6091,0,-106.766
6092,0,-106.766
6093,0,-106.766
6094,0,-106.766
6095,0,-106.766
6096,0,-106.766
6097,0,-106.766
6098,0,-106.766
6099,0,-106.766
6100,0,-106.766
6101,0,-106.766
6102,0,-106.766
6103,0,-106.766
6104,0,-106.766
6105,0,-106.766
6106,0,-106.766
6107,0,-106.766
6108,0,-106.766
6109,0,-106.766
6110,0,-106.766
6111,0,-106.766
6112,0,-106.766
6113,0,-106.766
6114,0,-106.766
6115,0,-106.766
6116,0,-106.766
6117,0,-106.766
6118,0,-106.766
6119,0,-106.766
6120,0,-106.766
6121,0,-106.766
6122,0,-106.766
6123,0,-106.766
6124,0,-106.766
6125,0,-106.766
6126,0,-106.766
6127,0,-106.766
6128,0,-106.766
6129,0,-106.766
6130,0,-106.766
6131,0,-106.766
6132,0,-106.766
6133,0,-106.766
6134,0,-106.766
6135,0,-106.766
6136,0,-106.766
6137,0,-106.766
6138,0,-106.766
6139,0,-106.766
6140,0,-106.766
6141,0,-106.766
6142,0,-106.766
6143,0,-106.766
6144,0,-106.766
6145,0,-106.766
6146,0,-106.766
6147,0,-106.766
6148,0,-106.766
6149,0,-106.766
6150,0,-106.766
6151,0,-106.766
6152,0,-106.766
6153,0,-106.766
6154,0,-106.766
6155,0,-106.766
6156,0,-106.766
6157,0,-106.766
6158,0,-106.766
6159,0,-106.766
6160,0,-106.766
6161,0,-106.766
6162,0,-106.766
6163,0,-106.766
6164,0,-106.766
6165,0,-106.766
6166,0,-106.766
6167,0,-106.766
6168,0,-106.766
6169,0,-106.766
6170,0,-106.766
6171,0,-106.766
6172,0,-106.766
6173,0,-106.766
6174,0,-106.766
6175,0,-106.766
6176,0,-106.766
6177,0,-106.766
6178,0,-106.766
6179,0,-106.766
6180,0,-106.766
6181,0,-106.766
6182,0,-106.766
6183,0,-106.766
6184,0,-106.766
6185,0,-106.766
6186,0,-106.766
6187,0,-106.766
6188,0,-106.766
6189,0,-106.766
6190,0,-106.766
6191,0,-106.766
6192,0,-106.766
6193,0,-106.766
6194,0,-106.766
6195,0,-106.766
6196,0,-106.766
6197,0,-106.766
6198,0,-106.766
6199,0,-106.766
6200,0,-106.766
6201,0,-106.766
6202,0,-106.766
6203,0,-106.766
6204,0,-106.766
6205,0,-106.766
6206,0,-106.766
6207,0,-106.766
6208,0,-106.766
6209,0,-106.766
6210,0,-106.766
6211,0,-106.766
6212,0,-106.766
6213,0,-106.766
6214,0,-106.766
6215,0,-106.766
6216,0,-106.766
6217,0,-106.766
6218,0,-106.766
6219,0,-106.766
6220,0,-106.766
6221,0,-106.766
6222,0,-106.766
6223,0,-106.766
6224,0,-106.766
6225,0,-106.766
6226,0,-106.766
6227,0,-106.766
6228,0,-106.766
6229,0,-106.766
6230,0,-106.766
6231,0,-106.766
6232,0,-106.766
6233,0,-106.766
6234,0,-106.766
6235,0,-106.766
6236,0,-106.766
6237,0,-106.766
6238,0,-106.766
6239,0,-106.766
6240,0,-106.766
6241,0,-106.766
6242,0,-106.766
6243,0,-106.766
6244,0,-106.766
6245,0,-106.766
6246,0,-106.766
6247,0,-106.766
6248,0,-106.766
6249,0,-106.766
6250,0,-106.766
6251,0,-106.766
6252,0,-106.766
6253,0,-106.766
6254,0,-106.766
6255,0,-106.766
6256,0,-106.766
6257,0,-106.766
6258,0,-106.766
6259,0,-106.766
6260,0,-106.766
6261,0,-106.766
6262,0,-106.766
6263,0,-106.766
6264,0,-106.766
6265,0,-106.766
6266,0,-106.766
6267,0,-106.766
6268,0,-106.766
6269,0,-106.766
6270,0,-106.766
6271,0,-106.766
6272,0,-106.766
6273,0,-106.766
6274,0,-106.766
6275,0,-106.766
6276,0,-106.766
6277,0,-106.766
6278,0,-106.766
6279,0,-106.766
6280,0,-106.766
6281,0,-106.766
6282,0,-106.766
6283,0,-106.766
6284,0,-106.766
6285,0,-106.766
6286,0,-106.766
6287,0,-106.766
6288,0,-106.766
6289,0,-106.766
6290,0,-106.766
6291,0,-106.766
6292,0,-106.766
6293,0,-106.766
6294,0,-106.766
6295,0,-106.766
6296,0,-106.766
6297,0,-106.766
6298,0,-106.766
6299,0,-106.766
6300,0,-106.766
6301,0,-106.766
6302,0,-106.766
6303,0,-106.766
6304,0,-106.766
6305,0,-106.766
6306,0,-106.766
6307,0,-106.766
6308,0,-106.766
6309,0,-106.766
6310,0,-106.766
6311,0,-106.766
6312,0,-106.766
6313,0,-106.766
6314,0,-106.766
6315,0,-106.766
6316,0,-106.766
6317,0,-106.766
6318,0,-106.766
6319,0,-106.766
6320,0,-106.766
6321,0,-106.766
6322,0,-106.766
6323,0,-106.766
6324,0,-106.766
6325,0,-106.766
6326,0,-106.766
6327,0,-106.766
6328,0,-106.766
6329,0,-106.766
6330,0,-106.766
6331,0,-106.766
6332,0,-106.766
6333,0,-106.766
6334,0,-106.766
6335,0,-106.766
6336,0,-106.766
6337,0,-106.766
6338,0,-106.766
6339,0,-106.766
6340,0,-106.766
6341,0,-106.766
6342,0,-106.766
6343,0,-106.766
6344,0,-106.766
6345,0,-106.766
6346,0,-106.766
6347,0,-106.766
6348,0,-106.766
6349,0,-106.766
6350,0,-106.766
6351,0,-106.766
6352,0,-106.766
6353,0,-106.766
6354,0,-106.766
6355,0,-106.766
6356,0,-106.766
6357,0,-106.766
6358,0,-106.766
6359,0,-106.766
6360,0,-106.766
6361,0,-106.766
6362,0,-106.766
6363,0,-106.766
6364,0,-106.766
6365,0,-106.766
6366,0,-106.766
6367,0,-106.766
6368,0,-106.766
6369,0,-106.766
6370,0,-106.766
6371,0,-106.766
6372,0,-106.766
6373,0,-106.766
6374,0,-106.766
6375,0,-106.766
